1.9564e-01 2.2008e-15 1.2612e-14 2.2486e-14 5.2817e-15 1.0609e-14 7.8033e-15 2.7475e-15 2.1186e-16 1.3842e-16 0.0000e+00
2.0729e-01 2.1008e-15 1.2071e-14 2.1621e-14 5.0953e-15 1.0300e-14 7.7904e-15 2.7923e-15 2.1578e-16 1.4364e-16 0.0000e+00
2.1964e-01 2.0052e-15 1.1531e-14 2.0784e-14 4.9122e-15 9.9882e-15 7.7478e-15 2.8328e-15 2.1958e-16 1.4895e-16 0.0000e+00
2.3272e-01 1.9136e-15 1.1032e-14 1.9972e-14 4.7328e-15 9.6734e-15 7.6646e-15 2.8666e-15 2.2324e-16 1.5761e-16 0.0000e+00
2.4658e-01 1.8260e-15 1.0553e-14 1.9184e-14 4.5564e-15 9.3602e-15 7.5674e-15 2.8910e-15 2.2679e-16 1.6312e-16 0.0000e+00
2.6127e-01 1.7422e-15 1.0093e-14 1.8415e-14 4.3850e-15 9.0487e-15 7.4365e-15 2.9038e-15 2.3020e-16 1.6871e-16 0.0000e+00
2.7683e-01 1.6620e-15 9.6516e-15 1.7675e-14 4.2180e-15 8.7402e-15 7.2986e-15 2.9035e-15 2.3344e-16 1.7436e-16 2.4152e-21
2.9332e-01 1.5854e-15 9.2280e-15 1.6959e-14 4.0546e-15 8.4346e-15 7.1456e-15 2.8900e-15 2.3651e-16 1.8007e-16 7.4049e-21
3.1079e-01 1.5120e-15 8.8056e-15 1.6266e-14 3.8967e-15 8.1348e-15 6.9710e-15 2.8643e-15 2.3939e-16 1.8583e-16 1.2599e-20
3.2930e-01 1.4420e-15 8.4167e-15 1.5593e-14 3.7432e-15 7.8405e-15 6.7976e-15 2.8278e-15 2.4207e-16 1.9526e-16 1.7994e-20
3.4891e-01 1.3750e-15 8.0438e-15 1.4948e-14 3.5945e-15 7.5514e-15 6.6086e-15 2.7822e-15 2.4454e-16 2.0117e-16 2.3588e-20
3.6969e-01 1.3110e-15 7.6864e-15 1.4325e-14 3.4497e-15 7.2697e-15 6.4244e-15 2.7293e-15 2.4679e-16 2.0711e-16 2.9385e-20
3.9171e-01 1.2498e-15 7.3303e-15 1.3721e-14 3.3102e-15 6.9947e-15 6.2287e-15 2.6706e-15 2.4880e-16 2.1309e-16 3.5387e-20
4.1504e-01 1.1915e-15 7.0028e-15 1.3142e-14 3.1753e-15 6.7261e-15 6.0403e-15 2.6077e-15 2.5055e-16 2.1909e-16 4.1599e-20
4.3976e-01 1.1356e-15 6.6891e-15 1.2585e-14 3.0444e-15 6.4656e-15 5.8437e-15 2.5413e-15 2.5204e-16 2.2512e-16 4.8020e-20
4.6595e-01 1.0824e-15 6.3887e-15 1.2048e-14 2.9185e-15 6.2124e-15 5.6557e-15 2.4727e-15 2.5325e-16 2.3115e-16 5.4689e-20
4.9370e-01 1.0315e-15 6.0896e-15 1.1529e-14 2.7970e-15 5.9661e-15 5.4619e-15 2.3743e-15 2.5174e-16 2.3718e-16 6.1549e-20
5.2311e-01 9.8287e-16 5.8149e-15 1.1033e-14 2.6794e-15 5.7279e-15 5.2776e-15 2.3038e-15 2.5240e-16 2.4320e-16 6.8664e-20
5.5427e-01 9.3649e-16 5.5519e-15 1.0553e-14 2.5665e-15 5.4967e-15 5.0891e-15 2.2332e-15 2.5273e-16 2.4921e-16 7.6002e-20
5.8728e-01 8.9223e-16 5.2901e-15 1.0095e-14 2.4573e-15 5.2736e-15 4.9042e-15 2.1629e-15 2.5275e-16 2.5518e-16 8.3573e-20
6.2226e-01 8.4998e-16 5.0499e-15 9.6541e-15 2.3527e-15 5.0579e-15 4.7293e-15 2.0934e-15 2.5244e-16 2.6112e-16 9.1426e-20
6.5932e-01 8.0966e-16 4.8201e-15 9.2290e-15 2.2519e-15 4.8489e-15 4.5522e-15 2.0248e-15 2.5179e-16 2.6700e-16 9.9501e-20
6.9859e-01 7.7078e-16 4.5913e-15 8.8231e-15 2.1547e-15 4.6478e-15 4.3851e-15 1.9301e-15 2.4861e-16 2.7281e-16 1.0787e-19
7.4020e-01 7.3414e-16 4.3816e-15 8.4336e-15 2.0615e-15 4.4532e-15 4.2166e-15 1.8649e-15 2.4733e-16 2.7854e-16 1.1647e-19
7.8428e-01 6.9935e-16 4.1812e-15 8.0580e-15 1.9720e-15 4.2661e-15 4.0528e-15 1.8012e-15 2.4571e-16 2.8416e-16 1.2539e-19
